EmployeeID,Department,Region_Employment,Education Level,Gender,Recruitment Channel,NO_Trainings_LstYear,Age,previous_year_rating,Service Length,Awards,Avg_Training_Score,Is Promoted
66768,Procurement,13,Master's & above,f,sourcing,1,30.0,3.0,5,NO,74.0,NO
42894,Finance,2,Bachelor's,f,sourcing,1,47.0,3.0,17,NO,,NO
44333,Operations,13,Master's & above,f,other,1,39.0,3.0,10,NO,64.0,NO
42930,Sales & Marketing,15,Bachelor's,m,other,2,28.0,3.0,4,NO,50.0,NO
78189,Sales & Marketing,31,Bachelor's,m,sourcing,1,32.0,3.0,2,NO,,NO
73237,Analytics,22,Bachelor's,m,sourcing,2,29.0,4.0,3,NO,90.0,NO
66178,Sales & Marketing,13,Master's & above,m,sourcing,1,44.0,3.0,11,NO,50.0,NO
55076,Legal,7,Bachelor's,m,other,1,34.0,3.0,5,NO,59.0,NO
69318,Operations,22,Master's & above,f,sourcing,2,42.0,4.0,3,NO,55.0,NO
49428,Operations,27,Master's & above,m,,1,45.0,3.0,16,NO,59.0,NO
51977,Procurement,15,Bachelor's,f,other,2,31.0,1.0,1,NO,76.0,NO
52228,Analytics,16,Bachelor's,m,sourcing,1,31.0,5.0,2,NO,85.0,NO
66165,Procurement,2,Bachelor's,m,,1,57.0,1.0,4,NO,65.0,NO
16591,Operations,29,Bachelor's,m,other,1,29.0,4.0,6,NO,55.0,NO
40260,Operations,22,Bachelor's,m,,1,22.0,3.0,2,NO,57.0,NO
29975,Operations,17,Bachelor's,f,,1,29.0,4.0,7,NO,60.0,NO
26858,Technology,22,Bachelor's,m,sourcing,1,35.0,3.0,8,NO,77.0,NO
78222,Sales & Marketing,13,Bachelor's,m,sourcing,1,23.0,,1,NO,53.0,NO
6233,Sales & Marketing,15,,m,sourcing,1,22.0,,1,NO,53.0,NO
33380,Technology,2,,f,other,1,36.0,3.0,5,NO,81.0,NO
48950,Technology,7,Bachelor's,f,sourcing,1,27.0,3.0,2,NO,75.0,NO
77571,Technology,2,Bachelor's,f,other,1,41.0,4.0,10,NO,82.0,NO
26140,Sales & Marketing,20,Master's & above,m,sourcing,1,33.0,5.0,6,NO,49.0,NO
61513,Procurement,2,Master's & above,f,,1,33.0,3.0,6,NO,68.0,NO
33044,Sales & Marketing,2,,f,,1,36.0,5.0,9,NO,46.0,NO
16827,Sales & Marketing,15,,m,other,2,41.0,1.0,9,NO,52.0,NO
9375,Sales & Marketing,2,Master's & above,f,other,1,35.0,3.0,3,NO,48.0,NO
52139,Technology,9,Bachelor's,m,,1,30.0,1.0,3,NO,86.0,NO
77274,Procurement,7,Bachelor's,m,other,1,46.0,5.0,5,NO,70.0,NO
77723,Sales & Marketing,28,Bachelor's,m,other,1,35.0,5.0,5,NO,51.0,NO
54152,Sales & Marketing,31,Bachelor's,f,other,1,28.0,4.0,3,NO,48.0,NO
30667,Sales & Marketing,26,Bachelor's,m,sourcing,1,33.0,1.0,2,NO,49.0,NO
77893,Operations,27,Bachelor's,m,other,1,30.0,4.0,4,NO,62.0,NO
900,Analytics,22,Bachelor's,m,,1,38.0,5.0,4,NO,85.0,NO
70337,Sales & Marketing,15,Bachelor's,m,other,1,28.0,,1,NO,49.0,NO
38127,Procurement,7,Master's & above,f,other,1,33.0,3.0,5,NO,73.0,YES
14379,Procurement,7,Master's & above,m,other,2,37.0,5.0,6,NO,69.0,NO
15324,Operations,13,Bachelor's,f,,1,43.0,5.0,3,NO,58.0,NO
25111,Operations,4,Bachelor's,f,other,1,29.0,3.0,6,NO,65.0,NO
64526,Operations,9,Bachelor's,m,sourcing,1,26.0,3.0,4,NO,64.0,NO
68828,Procurement,11,Bachelor's,m,sourcing,1,30.0,5.0,4,NO,70.0,NO
6553,Analytics,31,Bachelor's,m,other,1,30.0,3.0,3,NO,82.0,NO
20229,Sales & Marketing,7,Bachelor's,m,other,2,31.0,3.0,5,NO,46.0,NO
861,HR,22,Bachelor's,f,,1,27.0,,1,NO,43.0,YES
20885,Analytics,2,Master's & above,f,,1,43.0,3.0,2,NO,86.0,NO
4459,R&D,31,Master's & above,m,sourcing,1,36.0,5.0,2,NO,84.0,NO
5048,HR,2,Bachelor's,f,sourcing,1,27.0,3.0,4,NO,52.0,NO
12835,Operations,2,Master's & above,f,other,1,50.0,1.0,21,NO,62.0,NO
30584,Procurement,13,Bachelor's,m,other,1,41.0,3.0,11,NO,65.0,NO
34955,Procurement,15,Bachelor's,m,other,1,33.0,4.0,10,NO,69.0,NO
64701,Sales & Marketing,12,Bachelor's,m,sourcing,1,23.0,5.0,2,NO,51.0,NO
73859,Procurement,22,Bachelor's,f,other,1,31.0,4.0,7,NO,71.0,NO
37857,Operations,15,Bachelor's,m,referred,3,39.0,5.0,2,NO,60.0,NO
7214,Procurement,19,Bachelor's,m,other,3,38.0,5.0,3,NO,70.0,NO
29749,Operations,2,Master's & above,m,sourcing,2,48.0,2.0,16,NO,66.0,NO
62771,Sales & Marketing,13,Bachelor's,m,other,1,42.0,4.0,3,NO,49.0,NO
58210,HR,13,Master's & above,m,,2,36.0,3.0,7,NO,51.0,NO
27499,Operations,22,Bachelor's,m,sourcing,1,37.0,2.0,8,NO,60.0,NO
69978,Operations,22,Bachelor's,m,other,1,43.0,1.0,2,NO,59.0,NO
889,Analytics,22,Bachelor's,m,other,2,33.0,3.0,8,NO,87.0,NO
47261,Finance,15,Bachelor's,m,other,1,39.0,4.0,3,NO,60.0,NO
11033,Legal,2,Master's & above,m,sourcing,1,47.0,3.0,5,NO,63.0,NO
33233,Sales & Marketing,2,Bachelor's,m,other,1,57.0,2.0,16,NO,47.0,NO
37007,Operations,22,Bachelor's,f,,1,28.0,5.0,1,NO,60.0,NO
23672,Operations,27,Bachelor's,m,sourcing,1,32.0,5.0,3,NO,59.0,NO
14506,Procurement,22,Master's & above,m,other,1,39.0,1.0,13,NO,71.0,NO
68806,Procurement,2,Bachelor's,f,,1,38.0,4.0,10,NO,72.0,NO
31719,Analytics,29,Bachelor's,m,,1,28.0,4.0,3,NO,83.0,NO
70281,Sales & Marketing,30,Bachelor's,f,,1,35.0,1.0,5,NO,48.0,NO
75649,Operations,22,Bachelor's,m,sourcing,3,26.0,3.0,2,NO,60.0,NO
66411,Procurement,11,Master's & above,f,other,1,39.0,5.0,3,NO,72.0,YES
64415,Technology,15,Bachelor's,m,other,1,36.0,1.0,11,NO,81.0,NO
31969,Operations,2,Bachelor's,f,,1,51.0,3.0,8,NO,60.0,NO
13959,Sales & Marketing,14,Bachelor's,m,,1,28.0,5.0,2,NO,51.0,NO
27392,Operations,20,Master's & above,m,other,1,38.0,3.0,8,NO,,NO
33153,Sales & Marketing,13,Bachelor's,f,,1,38.0,3.0,3,NO,47.0,NO
76151,Analytics,13,Bachelor's,m,,1,46.0,5.0,5,NO,85.0,NO
18199,Analytics,22,Bachelor's,m,sourcing,1,30.0,5.0,8,NO,84.0,NO
15429,Sales & Marketing,13,,m,sourcing,1,31.0,5.0,2,NO,48.0,NO
48705,Analytics,23,Bachelor's,m,other,1,36.0,1.0,4,NO,82.0,NO
20874,Operations,2,Bachelor's,f,sourcing,3,38.0,4.0,3,NO,57.0,NO
23967,Procurement,2,Bachelor's,f,,3,31.0,3.0,9,NO,68.0,NO
3620,Operations,34,Bachelor's,m,sourcing,1,27.0,1.0,2,NO,57.0,NO
41509,Sales & Marketing,7,Bachelor's,m,sourcing,1,31.0,5.0,4,NO,53.0,NO
18355,Sales & Marketing,2,Bachelor's,f,other,2,34.0,1.0,10,NO,54.0,NO
49142,Sales & Marketing,2,Bachelor's,m,sourcing,1,20.0,5.0,2,NO,,NO
39277,Procurement,7,Bachelor's,f,other,1,30.0,5.0,7,NO,69.0,NO
45809,Sales & Marketing,2,Master's & above,f,other,3,,3.0,3,NO,46.0,NO
593,Finance,25,Bachelor's,m,,2,31.0,3.0,6,NO,62.0,NO
44317,Sales & Marketing,2,,m,sourcing,1,20.0,,1,NO,,YES
57766,Sales & Marketing,22,Master's & above,f,sourcing,1,34.0,2.0,5,NO,54.0,NO
47637,Operations,29,Bachelor's,f,other,1,29.0,,1,NO,57.0,NO
59499,Procurement,11,Bachelor's,m,sourcing,1,32.0,4.0,7,NO,71.0,NO
7669,Sales & Marketing,7,Master's & above,m,other,1,42.0,4.0,19,NO,60.0,YES
74450,Analytics,32,Bachelor's,f,sourcing,1,29.0,3.0,4,NO,81.0,NO
39987,Sales & Marketing,28,Bachelor's,m,other,1,34.0,3.0,5,NO,64.0,YES
37085,Operations,11,Bachelor's,m,other,1,42.0,5.0,9,NO,60.0,NO
56435,Operations,2,Bachelor's,f,sourcing,1,37.0,3.0,6,NO,55.0,NO
3364,Procurement,5,Bachelor's,f,sourcing,1,28.0,,1,NO,72.0,NO
63483,Operations,15,Bachelor's,m,sourcing,1,30.0,3.0,3,NO,59.0,NO
44562,R&D,23,Master's & above,m,other,1,42.0,5.0,7,NO,90.0,NO
322,Sales & Marketing,20,Bachelor's,m,other,1,34.0,3.0,8,NO,46.0,NO
22675,Technology,2,Bachelor's,m,sourcing,1,40.0,3.0,6,NO,82.0,NO
65512,Operations,15,Bachelor's,m,other,2,33.0,3.0,7,NO,64.0,NO
30421,Procurement,2,Bachelor's,m,other,1,43.0,1.0,17,NO,74.0,NO
25042,R&D,2,Master's & above,m,other,1,50.0,5.0,7,NO,85.0,NO
32142,Sales & Marketing,2,Master's & above,m,sourcing,1,42.0,3.0,9,NO,51.0,YES
45358,Sales & Marketing,30,Bachelor's,m,sourcing,1,36.0,1.0,2,NO,48.0,NO
35,Sales & Marketing,2,Bachelor's,m,sourcing,2,42.0,4.0,13,NO,52.0,NO
52156,Sales & Marketing,2,Bachelor's,m,sourcing,1,41.0,2.0,5,NO,53.0,NO
66371,Sales & Marketing,13,Master's & above,m,sourcing,1,33.0,5.0,10,NO,54.0,YES
10890,Sales & Marketing,13,Bachelor's,m,sourcing,1,20.0,,1,NO,48.0,NO
30064,Analytics,22,Bachelor's,f,sourcing,3,28.0,2.0,4,NO,82.0,NO
39707,Sales & Marketing,2,Bachelor's,m,other,1,52.0,1.0,3,NO,48.0,NO
20281,Procurement,15,Master's & above,m,other,1,43.0,5.0,11,NO,70.0,NO
35991,Procurement,2,Bachelor's,m,sourcing,2,60.0,3.0,27,NO,70.0,NO
53750,Operations,15,Bachelor's,m,,1,44.0,4.0,6,NO,59.0,NO
16563,Operations,2,Bachelor's,f,other,1,52.0,5.0,18,NO,,NO
13699,Technology,25,Master's & above,m,sourcing,1,34.0,2.0,4,NO,79.0,NO
30470,Sales & Marketing,27,,m,other,1,34.0,2.0,7,NO,50.0,NO
31584,Operations,2,Master's & above,m,,1,48.0,1.0,6,NO,57.0,NO
55742,Legal,2,Bachelor's,m,other,1,43.0,2.0,9,NO,56.0,NO
57618,Sales & Marketing,2,Master's & above,m,sourcing,1,42.0,4.0,10,NO,51.0,NO
35715,Legal,22,Master's & above,m,,1,38.0,3.0,9,NO,56.0,NO
1747,Analytics,29,Bachelor's,m,other,3,29.0,1.0,2,NO,83.0,NO
67312,Finance,22,Master's & above,m,other,1,33.0,3.0,8,NO,59.0,NO
786,Sales & Marketing,4,Bachelor's,f,sourcing,1,35.0,5.0,6,YES,54.0,NO
52089,Technology,2,Bachelor's,f,,1,34.0,4.0,7,NO,84.0,NO
74061,Operations,7,Bachelor's,m,sourcing,1,38.0,4.0,7,NO,59.0,NO
51968,Technology,6,Bachelor's,f,other,1,29.0,3.0,4,NO,78.0,NO
74446,HR,26,Bachelor's,f,other,1,31.0,2.0,5,NO,46.0,NO
25080,HR,12,Bachelor's,m,sourcing,1,29.0,4.0,2,NO,48.0,NO
38392,Operations,12,Bachelor's,m,sourcing,2,32.0,5.0,7,NO,,NO
30706,Sales & Marketing,33,Bachelor's,m,sourcing,1,37.0,4.0,6,NO,49.0,NO
1496,Sales & Marketing,28,Bachelor's,m,sourcing,1,25.0,,1,NO,46.0,NO
45810,Operations,25,Master's & above,f,other,1,35.0,3.0,4,NO,62.0,NO
65186,Sales & Marketing,2,Bachelor's,m,sourcing,1,41.0,3.0,13,NO,54.0,NO
56011,Finance,2,Bachelor's,f,sourcing,1,28.0,5.0,4,NO,,NO
64061,Analytics,13,Master's & above,m,sourcing,2,34.0,3.0,4,NO,85.0,NO
1745,Sales & Marketing,11,Bachelor's,m,other,2,42.0,1.0,4,NO,44.0,NO
39628,HR,22,Master's & above,f,,1,29.0,3.0,2,NO,,NO
50653,Finance,13,Bachelor's,f,other,1,27.0,4.0,2,NO,,NO
30153,Sales & Marketing,7,Bachelor's,f,other,1,39.0,3.0,6,NO,47.0,NO
36320,Operations,22,Bachelor's,f,other,1,34.0,3.0,6,NO,62.0,NO
60146,Finance,22,Bachelor's,m,,1,26.0,4.0,3,NO,53.0,NO
32658,HR,2,Master's & above,f,,1,34.0,4.0,9,NO,49.0,NO
23405,Analytics,22,Bachelor's,m,,2,25.0,,1,NO,84.0,NO
14915,Sales & Marketing,29,Master's & above,f,sourcing,1,40.0,3.0,7,NO,50.0,NO
15132,Sales & Marketing,2,Bachelor's,f,other,1,38.0,3.0,9,NO,51.0,NO
57922,Operations,15,,m,sourcing,2,31.0,,1,NO,63.0,NO
54856,Sales & Marketing,14,Master's & above,m,other,1,38.0,3.0,7,NO,46.0,NO
31541,Operations,7,Bachelor's,f,other,1,25.0,,1,NO,,NO
11246,Sales & Marketing,7,Bachelor's,m,sourcing,1,37.0,1.0,2,NO,52.0,NO
66173,Analytics,22,Master's & above,m,other,1,36.0,4.0,3,NO,84.0,NO
30212,Analytics,22,Bachelor's,m,sourcing,1,27.0,1.0,2,NO,81.0,NO
71018,Sales & Marketing,15,,m,other,1,39.0,3.0,10,NO,46.0,NO
57496,Sales & Marketing,19,,m,other,1,33.0,2.0,3,NO,49.0,NO
56464,Technology,2,Bachelor's,f,sourcing,1,34.0,4.0,7,NO,77.0,NO
65850,Sales & Marketing,27,Bachelor's,m,other,1,26.0,3.0,4,NO,46.0,NO
5105,Sales & Marketing,15,Bachelor's,m,sourcing,1,34.0,2.0,6,NO,50.0,NO
38210,Technology,4,Bachelor's,f,sourcing,1,30.0,1.0,2,NO,79.0,NO
51798,Technology,10,Master's & above,m,other,1,37.0,1.0,9,NO,78.0,NO
23341,Legal,2,Master's & above,f,,1,38.0,1.0,10,NO,60.0,NO
77374,Technology,31,Bachelor's,f,other,2,24.0,3.0,2,NO,82.0,NO
75654,Technology,5,Bachelor's,m,,1,36.0,2.0,9,NO,82.0,NO
38375,Analytics,22,Master's & above,f,,1,32.0,5.0,4,NO,88.0,NO
1699,Procurement,11,Master's & above,m,other,1,35.0,3.0,4,NO,75.0,NO
29460,Operations,2,Bachelor's,f,other,1,30.0,3.0,7,NO,,NO
21395,Analytics,22,Master's & above,m,other,1,26.0,,1,NO,85.0,NO
10960,Sales & Marketing,8,Bachelor's,f,sourcing,1,31.0,3.0,3,NO,48.0,NO
54578,Technology,2,Master's & above,m,sourcing,1,35.0,1.0,3,NO,81.0,NO
50682,Legal,22,,m,sourcing,1,32.0,3.0,2,NO,56.0,NO
38942,Procurement,17,Bachelor's,m,sourcing,2,26.0,3.0,2,NO,68.0,NO
55138,R&D,22,Bachelor's,f,other,1,28.0,5.0,2,NO,88.0,NO
18214,Finance,7,Bachelor's,f,other,1,31.0,3.0,4,NO,62.0,YES
54732,Operations,22,Bachelor's,m,sourcing,1,33.0,3.0,7,NO,59.0,NO
9765,Technology,33,Bachelor's,m,sourcing,1,32.0,3.0,5,NO,76.0,NO
60856,Sales & Marketing,2,Bachelor's,m,sourcing,1,26.0,,1,NO,51.0,NO
9122,Sales & Marketing,2,Bachelor's,f,other,1,23.0,,1,NO,49.0,NO
22110,Sales & Marketing,1,Master's & above,f,sourcing,2,33.0,4.0,7,NO,47.0,NO
50839,Finance,28,Master's & above,m,sourcing,1,39.0,5.0,3,NO,55.0,NO
21365,Operations,2,Bachelor's,f,other,1,31.0,1.0,4,NO,65.0,NO
74714,Sales & Marketing,2,Bachelor's,m,referred,1,41.0,5.0,12,NO,48.0,YES
32042,Finance,15,Bachelor's,f,sourcing,1,26.0,3.0,3,NO,58.0,NO
6772,Operations,21,Master's & above,f,sourcing,1,34.0,3.0,9,NO,64.0,NO
35992,Procurement,13,Bachelor's,m,sourcing,1,30.0,5.0,4,NO,70.0,NO
47582,Sales & Marketing,7,Bachelor's,m,other,1,44.0,3.0,16,NO,49.0,NO
372,Sales & Marketing,34,Bachelor's,m,sourcing,2,25.0,,1,NO,53.0,NO
24498,Analytics,1,Bachelor's,m,sourcing,1,30.0,3.0,4,NO,90.0,NO
42428,Finance,30,Bachelor's,m,other,1,26.0,3.0,3,NO,58.0,NO
22940,Sales & Marketing,2,Bachelor's,m,sourcing,1,46.0,5.0,3,NO,53.0,NO
38729,Procurement,25,Master's & above,m,sourcing,1,36.0,4.0,7,NO,72.0,NO
44870,Technology,15,Bachelor's,f,,1,39.0,3.0,7,NO,75.0,NO
44267,Operations,21,Master's & above,m,sourcing,1,45.0,3.0,12,NO,62.0,NO
58725,Analytics,1,Bachelor's,m,,2,31.0,5.0,6,NO,84.0,NO
38148,Operations,28,Bachelor's,m,sourcing,1,24.0,,1,NO,67.0,NO
18884,Operations,22,Master's & above,f,,1,45.0,5.0,6,NO,,NO
76493,Sales & Marketing,7,Master's & above,m,other,1,50.0,1.0,20,NO,49.0,NO
52965,Operations,4,Bachelor's,f,,2,36.0,4.0,2,NO,57.0,NO
3467,Sales & Marketing,15,Bachelor's,m,other,1,31.0,4.0,6,NO,49.0,NO
9041,Sales & Marketing,24,Bachelor's,m,sourcing,1,26.0,4.0,6,NO,47.0,NO
2086,Sales & Marketing,3,Bachelor's,m,sourcing,1,30.0,4.0,3,NO,56.0,NO
9388,Operations,2,Bachelor's,m,sourcing,1,30.0,5.0,2,NO,59.0,YES
24539,Analytics,15,Bachelor's,f,,1,30.0,3.0,4,NO,84.0,NO
40422,Analytics,32,Bachelor's,f,other,1,26.0,3.0,2,NO,86.0,NO
906,Operations,6,Bachelor's,f,other,2,31.0,4.0,5,NO,,NO
55281,Procurement,26,Bachelor's,f,,1,54.0,3.0,18,NO,66.0,NO
2132,Sales & Marketing,23,Bachelor's,m,sourcing,2,31.0,5.0,8,NO,51.0,YES
76875,Procurement,2,Master's & above,f,other,3,46.0,3.0,15,NO,64.0,NO
70177,Procurement,2,Below Secondary,f,sourcing,1,24.0,3.0,2,NO,71.0,NO
524,Analytics,26,Bachelor's,m,sourcing,2,32.0,3.0,8,NO,88.0,NO
43973,Finance,2,Bachelor's,f,sourcing,1,32.0,1.0,5,NO,,NO
57437,Operations,15,Bachelor's,f,sourcing,2,32.0,5.0,8,NO,58.0,NO
26500,Operations,15,Master's & above,m,other,1,37.0,1.0,2,NO,66.0,NO
58851,Procurement,29,Bachelor's,m,other,1,29.0,,1,NO,68.0,YES
10744,Operations,2,Bachelor's,m,sourcing,1,35.0,4.0,9,NO,56.0,NO
64851,Operations,27,Bachelor's,m,other,1,36.0,3.0,10,NO,59.0,NO
11008,Sales & Marketing,31,Bachelor's,m,other,1,34.0,4.0,7,NO,49.0,NO
51577,Sales & Marketing,34,Bachelor's,m,,1,30.0,3.0,5,NO,54.0,NO
37231,Operations,22,Bachelor's,m,,1,32.0,3.0,4,NO,58.0,NO
50175,Procurement,27,Master's & above,f,sourcing,1,34.0,3.0,7,NO,69.0,NO
62835,Sales & Marketing,3,Bachelor's,m,other,1,25.0,4.0,3,NO,46.0,NO
58482,Operations,8,Bachelor's,m,,1,33.0,3.0,3,NO,76.0,YES
76371,Technology,22,Master's & above,m,sourcing,1,39.0,5.0,2,NO,77.0,YES
29935,Analytics,3,Bachelor's,m,other,1,32.0,4.0,4,NO,84.0,NO
13403,Technology,2,Master's & above,f,sourcing,1,58.0,5.0,19,NO,78.0,NO
59149,Legal,7,Bachelor's,f,sourcing,1,30.0,3.0,3,NO,62.0,NO
42154,Procurement,26,Bachelor's,f,sourcing,1,27.0,3.0,6,NO,69.0,NO
36657,Analytics,26,Bachelor's,m,other,1,34.0,3.0,4,NO,85.0,NO
62600,Technology,12,Bachelor's,f,sourcing,2,28.0,2.0,1,NO,79.0,NO
11297,Procurement,22,Master's & above,m,sourcing,1,32.0,3.0,6,NO,72.0,NO
73532,Procurement,17,Master's & above,f,other,1,35.0,3.0,6,NO,68.0,NO
7442,Procurement,13,Master's & above,f,other,1,35.0,4.0,3,NO,68.0,NO
53814,Sales & Marketing,16,Bachelor's,m,,2,34.0,1.0,9,NO,54.0,NO
58919,Sales & Marketing,2,Bachelor's,f,sourcing,1,32.0,1.0,7,NO,47.0,NO
41373,Operations,2,Bachelor's,f,other,1,54.0,3.0,24,NO,59.0,NO
73786,Technology,7,Below Secondary,m,,1,25.0,5.0,2,NO,77.0,NO
47292,Operations,2,Bachelor's,m,sourcing,1,42.0,2.0,12,NO,92.0,YES
38753,Operations,26,Bachelor's,f,sourcing,1,28.0,5.0,6,NO,60.0,NO
30582,Operations,31,Bachelor's,m,other,1,34.0,5.0,9,NO,69.0,YES
55606,Sales & Marketing,5,Bachelor's,m,sourcing,1,27.0,1.0,3,NO,50.0,NO
67473,Operations,7,Bachelor's,f,other,1,33.0,4.0,6,NO,65.0,NO
46750,Operations,10,Bachelor's,m,other,1,30.0,1.0,2,NO,58.0,NO
31823,Procurement,17,Bachelor's,f,sourcing,1,30.0,2.0,7,NO,65.0,NO
27707,Operations,19,Master's & above,m,sourcing,1,40.0,3.0,10,NO,60.0,NO
5571,Finance,22,Bachelor's,f,,2,27.0,5.0,2,NO,60.0,NO
77953,Sales & Marketing,22,,m,other,2,29.0,3.0,3,NO,51.0,NO
20603,Legal,7,Bachelor's,m,sourcing,1,35.0,5.0,3,NO,58.0,YES
58687,Procurement,11,Master's & above,m,other,1,41.0,3.0,13,NO,80.0,YES
68627,Finance,7,Master's & above,f,,1,36.0,3.0,4,NO,,NO
42956,Technology,2,Bachelor's,f,referred,1,38.0,3.0,4,NO,78.0,NO
60829,Operations,32,Bachelor's,m,,1,32.0,1.0,7,NO,62.0,NO
29501,Technology,7,Master's & above,f,sourcing,1,38.0,5.0,8,NO,83.0,NO
72326,Operations,2,Bachelor's,f,,1,26.0,,1,NO,,NO
40125,Sales & Marketing,2,Master's & above,f,sourcing,1,36.0,1.0,4,NO,49.0,NO
73219,Technology,2,Bachelor's,f,sourcing,1,26.0,2.0,3,NO,78.0,NO
15411,Analytics,22,Bachelor's,m,sourcing,2,29.0,5.0,5,NO,84.0,YES
70216,Legal,22,Bachelor's,m,,1,33.0,4.0,3,NO,55.0,NO
38820,Sales & Marketing,4,Master's & above,m,,1,32.0,5.0,6,NO,48.0,NO
66585,Operations,22,Master's & above,f,,1,35.0,3.0,7,NO,57.0,NO
76412,Sales & Marketing,2,Master's & above,m,sourcing,1,38.0,4.0,9,NO,50.0,NO
16599,Procurement,2,Master's & above,f,other,1,47.0,5.0,15,NO,66.0,NO
72964,Technology,7,Bachelor's,m,other,1,31.0,1.0,6,NO,79.0,YES
31144,Operations,7,Bachelor's,m,other,1,35.0,4.0,3,NO,66.0,NO
18679,Analytics,11,Bachelor's,m,sourcing,1,35.0,2.0,9,NO,80.0,NO
164,Technology,15,Bachelor's,m,sourcing,1,36.0,4.0,9,NO,82.0,NO
47529,Sales & Marketing,14,Bachelor's,m,sourcing,1,33.0,5.0,8,NO,50.0,NO
45497,Analytics,25,Bachelor's,m,other,2,34.0,5.0,5,NO,82.0,NO
13114,Procurement,2,Master's & above,m,sourcing,3,50.0,3.0,15,NO,72.0,NO
68630,Technology,27,Master's & above,m,sourcing,1,35.0,3.0,4,NO,82.0,NO
51593,Sales & Marketing,22,Master's & above,m,,1,40.0,3.0,11,NO,56.0,NO
15906,Operations,15,Bachelor's,m,other,1,33.0,1.0,4,NO,60.0,NO
1421,Sales & Marketing,27,Bachelor's,m,other,3,29.0,,1,NO,53.0,NO
16047,Sales & Marketing,11,Bachelor's,m,other,1,40.0,5.0,8,NO,49.0,NO
32609,Sales & Marketing,27,Master's & above,f,other,2,40.0,4.0,10,NO,47.0,NO
68558,Legal,2,Bachelor's,m,other,1,51.0,3.0,3,NO,65.0,NO
42868,Sales & Marketing,10,Master's & above,m,sourcing,1,32.0,1.0,6,NO,46.0,NO
28588,Procurement,2,Master's & above,f,other,1,42.0,5.0,6,NO,88.0,YES
34997,HR,7,Master's & above,m,other,1,48.0,5.0,10,NO,47.0,NO
23648,Sales & Marketing,3,Bachelor's,m,other,1,40.0,1.0,7,NO,54.0,NO
58728,Sales & Marketing,31,Bachelor's,m,other,1,37.0,3.0,7,NO,51.0,NO
13101,Procurement,15,Master's & above,f,,1,31.0,5.0,3,NO,73.0,NO
11455,Operations,2,Bachelor's,m,other,3,25.0,3.0,2,NO,59.0,NO
52638,Technology,2,Master's & above,f,other,1,34.0,1.0,8,NO,79.0,NO
12942,Operations,16,Bachelor's,f,sourcing,1,31.0,4.0,2,NO,64.0,NO
31904,Finance,2,Bachelor's,m,other,4,37.0,3.0,5,NO,60.0,NO
74600,Technology,31,Bachelor's,m,other,2,28.0,3.0,2,NO,76.0,NO
13824,Sales & Marketing,31,Bachelor's,m,other,1,26.0,,1,NO,49.0,NO
35141,Analytics,20,Bachelor's,m,other,1,28.0,5.0,2,NO,83.0,NO
24119,Technology,22,Master's & above,m,other,1,38.0,4.0,10,NO,76.0,NO
74604,HR,2,Bachelor's,f,,1,24.0,3.0,2,NO,52.0,NO
41123,Sales & Marketing,9,,m,sourcing,1,32.0,3.0,3,NO,49.0,NO
48349,Operations,19,Master's & above,f,,1,41.0,3.0,3,NO,74.0,YES
12786,Finance,2,Master's & above,f,other,1,41.0,4.0,5,NO,62.0,NO
61613,HR,7,Master's & above,f,other,1,36.0,4.0,9,NO,48.0,NO
1425,Technology,13,Bachelor's,f,,1,30.0,5.0,3,YES,79.0,NO
13210,Sales & Marketing,26,Bachelor's,f,other,1,0.0,2.0,3,NO,50.0,NO
66553,Technology,25,Bachelor's,f,,1,27.0,,1,NO,74.0,NO
40671,Analytics,19,Bachelor's,m,sourcing,1,39.0,3.0,4,NO,89.0,NO
54444,Procurement,13,Master's & above,f,other,1,32.0,4.0,4,NO,68.0,NO
31513,Technology,13,Bachelor's,m,other,2,43.0,3.0,4,NO,82.0,NO
23388,Analytics,26,Bachelor's,m,other,1,27.0,4.0,2,NO,87.0,NO
61064,Operations,1,Master's & above,m,other,1,33.0,4.0,7,NO,63.0,NO
42627,Sales & Marketing,2,Bachelor's,m,sourcing,1,52.0,4.0,3,NO,44.0,NO
35870,Procurement,28,Master's & above,m,other,1,32.0,3.0,6,NO,66.0,NO
7272,Procurement,12,Bachelor's,m,other,1,32.0,3.0,7,NO,73.0,NO
16232,Analytics,2,Bachelor's,m,other,1,37.0,1.0,5,NO,80.0,NO
33709,Sales & Marketing,7,,m,sourcing,1,23.0,4.0,2,NO,46.0,NO
43691,Sales & Marketing,10,Master's & above,m,sourcing,1,39.0,4.0,7,NO,49.0,NO
29443,Sales & Marketing,20,Bachelor's,m,other,1,24.0,1.0,2,NO,49.0,NO
55434,Operations,22,Bachelor's,m,sourcing,1,31.0,1.0,2,NO,60.0,NO
34224,Procurement,2,Bachelor's,f,sourcing,1,38.0,5.0,7,YES,84.0,YES
74949,Technology,7,Bachelor's,f,,1,33.0,2.0,4,NO,78.0,NO
2590,Sales & Marketing,2,Bachelor's,m,sourcing,1,37.0,1.0,3,NO,48.0,NO
65082,Operations,15,Bachelor's,f,sourcing,1,33.0,3.0,7,NO,,NO
42758,Operations,7,Bachelor's,m,other,1,28.0,2.0,2,NO,63.0,NO
74703,Analytics,8,Bachelor's,m,sourcing,1,25.0,5.0,2,NO,84.0,NO
44782,R&D,20,Bachelor's,m,sourcing,1,38.0,2.0,7,NO,73.0,NO
